877,メインクエスト『予感』
878,無の大地
879,宝物庫 リェー・ギア・ダンジョン
880,イマキュレートクラウン
881,終末のアーモロート
882,複製サレタ工場廃墟
884,魔法宮殿 グラン・コスモス
885,極ハーデス討滅戦
886,蒼天街
887,絶アレキサンダー討滅戦
888,オンサル・ハカイル (終節戦)
889,リェー・メグ
890,リェー・メグ
891,リェー・メグ
892,リェー・メグ
893,メインクエスト『白き誓約、黒き密約』
894,蛮族クエスト『この心が望むままに』
895,機械遺跡の坑道
896,複製サレタ工場廃墟
897,ルビーウェポン破壊作戦
898,黒風海底 アニドラス・アナムネーシス
899,G.A.T.E.「挑戦！ ジャンピングアスレチック (ニーム浮遊遺跡風)」
900,オーシャンフィッシング
901,雲海採集 ディアデム諸島
902,希望の園エデン：共鳴編1
903,希望の園エデン：共鳴編2
904,希望の園エデン：共鳴編3
905,希望の園エデン：共鳴編4
906,希望の園エデン零式：共鳴編1
907,希望の園エデン零式：共鳴編2
908,希望の園エデン零式：共鳴編3
909,希望の園エデン零式：共鳴編4
911,シタデル・ボズヤ蒸発事変
912,極ルビーウェポン破壊作戦
913,極シタデル・ボズヤ追憶戦
914,メインクエスト『汝、英雄の眠り妨げるは』
915,ガンゴッシュ
916,漆黒決戦 ノルヴラント
917,人形タチノ軍事基地
918,アニドラス・アナムネーシス
919,ターンクリフ
921,フロンデール薬学院小児病棟
922,ウォーリア・オブ・ライト討滅戦
923,極ウォーリア・オブ・ライト討滅戦
925,クロニクルクエスト『飛べ！ ウェルリトへ』(シミュレーター)
926,クロニクルクエスト『飛べ！ ウェルリトへ』
928,人形タチノ軍事基地
930,幻シヴァ討滅戦
931,始皇帝の玉座
932,メインクエスト『色あせた記憶』
